line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_usage_type,line_item_unblended_cost,resource_tags_user_team,resource_tags_user_env,product_region,line_item_usage_account_id
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon CloudFront,GB,21.0472,frontend,staging,us-east-1,aws-frontend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon CloudFront,GB,18.7837,frontend,development,us-east-1,aws-frontend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon CloudFront,GB,17.0949,backend,production,us-west-2,aws-backend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon CloudFront,GB,21.9365,backend,staging,us-west-2,aws-backend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon CloudFront,GB,22.8215,backend,development,eu-west-1,aws-backend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,70.7757,platform,production,us-east-1,aws-platform-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,61.3076,platform,staging,us-west-2,aws-platform-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,57.1806,platform,development,us-east-1,aws-platform-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,57.629,data-eng,production,us-east-1,aws-data-eng-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,54.514,data-eng,staging,us-west-2,aws-data-eng-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,62.4588,data-eng,development,us-west-2,aws-data-eng-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,71.0926,ml-team,production,us-west-2,aws-ml-team-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,62.286,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,64.5237,ml-team,development,us-west-2,aws-ml-team-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,69.933,frontend,production,us-east-1,aws-frontend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,60.9634,frontend,staging,us-west-2,aws-frontend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,73.2591,frontend,development,us-west-2,aws-frontend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,73.0402,backend,production,eu-west-1,aws-backend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,62.3392,backend,staging,eu-west-1,aws-backend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon EKS,Hrs,60.0892,backend,development,us-east-1,aws-backend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,33.257,platform,production,eu-west-1,aws-platform-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,30.6242,platform,staging,us-east-1,aws-platform-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,28.5855,platform,development,eu-west-1,aws-platform-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,34.7287,data-eng,production,us-east-1,aws-data-eng-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,34.5654,data-eng,staging,us-east-1,aws-data-eng-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,31.8919,data-eng,development,eu-west-1,aws-data-eng-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,28.3176,ml-team,production,us-east-1,aws-ml-team-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,28.4016,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,31.7702,ml-team,development,us-west-2,aws-ml-team-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,30.2403,frontend,production,us-west-2,aws-frontend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,30.6404,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,34.0753,frontend,development,us-west-2,aws-frontend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,33.3476,backend,production,us-west-2,aws-backend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,34.9729,backend,staging,eu-west-1,aws-backend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,AWS Data Transfer,GB,29.0036,backend,development,eu-west-1,aws-backend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,21.1042,platform,production,eu-west-1,aws-platform-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,23.0176,platform,staging,us-west-2,aws-platform-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,22.4779,platform,development,us-east-1,aws-platform-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,24.3602,data-eng,production,eu-west-1,aws-data-eng-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,22.4301,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,24.9083,data-eng,development,us-west-2,aws-data-eng-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,22.6375,ml-team,production,us-east-1,aws-ml-team-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,23.5439,ml-team,staging,us-east-1,aws-ml-team-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,21.1384,ml-team,development,us-east-1,aws-ml-team-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,21.7248,frontend,production,eu-west-1,aws-frontend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,23.2814,frontend,staging,us-west-2,aws-frontend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,24.5001,frontend,development,us-west-2,aws-frontend-development
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,22.966,backend,production,us-west-2,aws-backend-production
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,21.5556,backend,staging,us-west-2,aws-backend-staging
2025-12-30T22:01:54Z,2025-12-31T22:01:54Z,Amazon DynamoDB,RCU,24.0911,backend,development,us-west-2,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,242.5986,platform,production,us-east-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,260.7145,platform,staging,us-east-1,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,310.2289,platform,development,us-east-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,294.5187,data-eng,production,us-east-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,308.4374,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,295.7025,data-eng,development,us-east-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,307.6238,ml-team,production,us-east-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,275.0198,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,307.613,ml-team,development,eu-west-1,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,317.5901,frontend,production,eu-west-1,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,322.9122,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,341.5755,frontend,development,eu-west-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,299.9315,backend,production,eu-west-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,300.6331,backend,staging,eu-west-1,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EC2,Hrs,258.3389,backend,development,eu-west-1,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,54.9947,platform,production,us-east-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,56.5492,platform,staging,us-west-2,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,62.2626,platform,development,us-west-2,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,118.7269,data-eng,production,us-east-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,132.781,data-eng,staging,us-east-1,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,124.8123,data-eng,development,us-east-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,56.6224,ml-team,production,us-east-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,58.5801,ml-team,staging,us-west-2,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,55.6391,ml-team,development,us-west-2,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,55.4651,frontend,production,us-west-2,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,49.6031,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,56.2971,frontend,development,us-west-2,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,55.231,backend,production,us-east-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,55.0656,backend,staging,us-west-2,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon S3,GB-Mo,59.3519,backend,development,eu-west-1,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,110.6027,platform,production,eu-west-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,107.0183,platform,staging,us-west-2,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,113.4335,platform,development,us-east-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,109.9045,data-eng,production,eu-west-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,102.5866,data-eng,staging,us-west-2,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,101.1762,data-eng,development,us-east-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,107.696,ml-team,production,eu-west-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,109.8894,ml-team,staging,us-east-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,116.816,ml-team,development,us-east-1,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,115.0789,frontend,production,us-east-1,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,100.5154,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,104.2093,frontend,development,us-east-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,110.7068,backend,production,eu-west-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,114.0435,backend,staging,us-east-1,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon RDS,Hrs,112.959,backend,development,us-west-2,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,23.6934,platform,production,us-east-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,21.4259,platform,staging,us-east-1,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,21.9119,platform,development,us-east-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,24.3345,data-eng,production,us-east-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,24.4671,data-eng,staging,us-west-2,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,21.7219,data-eng,development,eu-west-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,23.9,ml-team,production,us-east-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,25.0177,ml-team,staging,us-east-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,21.6218,ml-team,development,us-east-1,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,25.9204,frontend,production,us-west-2,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,23.0958,frontend,staging,us-west-2,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,26.2111,frontend,development,us-east-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,22.7988,backend,production,us-east-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,21.8592,backend,staging,us-east-1,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Lambda,Requests,22.9423,backend,development,us-east-1,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,19.4632,platform,production,eu-west-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,19.0029,platform,staging,eu-west-1,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,19.2735,platform,development,eu-west-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,20.1364,data-eng,production,us-east-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,19.3439,data-eng,staging,us-west-2,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,19.5087,data-eng,development,us-east-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,16.9307,ml-team,production,us-west-2,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,20.227,ml-team,staging,us-east-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,19.4725,ml-team,development,us-east-1,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,22.139,frontend,production,us-west-2,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,18.1383,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,16.7752,frontend,development,us-east-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,20.5822,backend,production,us-east-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,20.1561,backend,staging,us-east-1,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon CloudFront,GB,18.0302,backend,development,eu-west-1,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,55.3252,platform,production,us-east-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,70.7934,platform,staging,eu-west-1,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,70.1716,platform,development,us-east-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,50.4953,data-eng,production,us-east-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,60.7291,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,71.4329,data-eng,development,us-west-2,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,60.6391,ml-team,production,us-east-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,60.5657,ml-team,staging,us-east-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,61.614,ml-team,development,us-east-1,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,57.3871,frontend,production,eu-west-1,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,54.4425,frontend,staging,us-west-2,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,68.3482,frontend,development,eu-west-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,53.7457,backend,production,us-west-2,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,64.287,backend,staging,us-west-2,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon EKS,Hrs,67.5112,backend,development,us-east-1,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,27.8606,platform,production,eu-west-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,29.1894,platform,staging,eu-west-1,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,34.5792,platform,development,eu-west-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,32.8637,data-eng,production,us-east-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,29.9635,data-eng,staging,eu-west-1,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,34.5516,data-eng,development,eu-west-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,34.5624,ml-team,production,us-east-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,32.1984,ml-team,staging,us-east-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,29.2502,ml-team,development,eu-west-1,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,30.4774,frontend,production,us-east-1,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,32.2422,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,31.0444,frontend,development,us-east-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,33.8877,backend,production,eu-west-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,27.6625,backend,staging,us-east-1,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,AWS Data Transfer,GB,27.7521,backend,development,us-west-2,aws-backend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,22.028,platform,production,us-east-1,aws-platform-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,20.8599,platform,staging,eu-west-1,aws-platform-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,20.6245,platform,development,us-east-1,aws-platform-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,18.6425,data-eng,production,eu-west-1,aws-data-eng-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,21.7477,data-eng,staging,us-east-1,aws-data-eng-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,21.6221,data-eng,development,us-east-1,aws-data-eng-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,22.8489,ml-team,production,eu-west-1,aws-ml-team-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,21.8335,ml-team,staging,eu-west-1,aws-ml-team-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,21.4834,ml-team,development,us-west-2,aws-ml-team-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,23.7583,frontend,production,us-west-2,aws-frontend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,19.4339,frontend,staging,eu-west-1,aws-frontend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,22.6455,frontend,development,eu-west-1,aws-frontend-development
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,18.8108,backend,production,us-east-1,aws-backend-production
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,20.2575,backend,staging,us-west-2,aws-backend-staging
2025-12-31T22:01:54Z,2026-01-01T22:01:54Z,Amazon DynamoDB,RCU,19.6073,backend,development,eu-west-1,aws-backend-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,312.788,platform,production,us-east-1,aws-platform-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,292.8329,platform,staging,us-east-1,aws-platform-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,294.0553,platform,development,us-west-2,aws-platform-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,268.3099,data-eng,production,us-west-2,aws-data-eng-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,287.3156,data-eng,staging,us-west-2,aws-data-eng-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,276.3938,data-eng,development,us-east-1,aws-data-eng-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,303.4036,ml-team,production,eu-west-1,aws-ml-team-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,271.0333,ml-team,staging,us-east-1,aws-ml-team-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,325.6898,ml-team,development,us-west-2,aws-ml-team-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,254.9136,frontend,production,us-east-1,aws-frontend-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,275.3799,frontend,staging,us-west-2,aws-frontend-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,333.8712,frontend,development,us-east-1,aws-frontend-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,284.1259,backend,production,us-west-2,aws-backend-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,263.4081,backend,staging,us-east-1,aws-backend-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon EC2,Hrs,299.5324,backend,development,eu-west-1,aws-backend-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,55.2871,platform,production,us-east-1,aws-platform-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,53.6297,platform,staging,us-west-2,aws-platform-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,52.4343,platform,development,us-west-2,aws-platform-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,157.7192,data-eng,production,eu-west-1,aws-data-eng-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,126.5239,data-eng,staging,us-west-2,aws-data-eng-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,109.2317,data-eng,development,eu-west-1,aws-data-eng-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,64.3407,ml-team,production,eu-west-1,aws-ml-team-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,60.2825,ml-team,staging,us-east-1,aws-ml-team-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,53.9488,ml-team,development,us-east-1,aws-ml-team-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,53.1826,frontend,production,us-west-2,aws-frontend-production
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,60.5694,frontend,staging,us-west-2,aws-frontend-staging
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,56.3376,frontend,development,us-east-1,aws-frontend-development
2026-01-01T22:01:54Z,2026-01-02T22:01:54Z,Amazon S3,GB-Mo,48.6176,backend,production,us-west-2,aws-backend-production
