usage_start_time,service_description,sku_description,cost,currency,project_id,labels,location_region
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,56.345,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.4101,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,53.9814,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,53.4425,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.7761,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,49.701,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,44.5814,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-02-10 22:01:54 UTC,Kubernetes Engine,Cluster Management,46.4002,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,253.7831,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,230.8727,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,260.8732,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,284.5348,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,196.2859,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,236.2659,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,292.3166,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,268.3292,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,251.5427,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,244.0852,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,263.9207,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,270.9021,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,230.997,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,279.9989,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Compute Engine,N2 Instance Core,260.5958,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,41.6839,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,41.919,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,39.9702,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,40.3348,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,40.5328,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,38.1374,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,40.8907,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,38.4045,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,39.117,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,43.3973,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,39.0165,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,40.2474,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,38.6367,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,38.1135,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Storage,Standard Storage,44.3961,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,62.4098,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,69.7918,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,63.6881,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,75.6441,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,69.2384,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,67.2561,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,60.6059,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,77.2109,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,63.0748,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,71.9075,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,74.0737,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,80.1199,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,66.8548,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,65.3739,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,BigQuery,Analysis,67.4583,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.1412,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,18.2366,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.4111,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.3916,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.7715,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.929,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.0445,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.2998,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.5322,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.2186,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.4969,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.436,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.3108,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.3496,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.3765,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,63.3788,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,62.8304,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,57.6554,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,58.8765,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,61.0026,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,59.2425,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,61.1853,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,63.4035,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,64.1371,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,66.2495,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,64.4433,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,64.2743,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,66.1368,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,59.6521,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Cloud SQL,DB Custom Core,60.0253,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,22.5738,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Networking,Network Egress,22.0481,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Networking,Network Egress,20.3349,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Networking,Network Egress,24.1139,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,21.5596,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,26.1188,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Networking,Network Egress,23.4477,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Networking,Network Egress,20.7427,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,24.2615,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,23.2334,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,23.6515,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Networking,Network Egress,22.372,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Networking,Network Egress,21.6684,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Networking,Network Egress,20.8084,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Networking,Network Egress,21.0993,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,47.159,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.8488,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,51.9652,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,46.5056,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,55.4491,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,52.6707,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,61.0144,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,50.6747,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",asia-east1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,60.3056,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,54.877,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,45.0005,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,47.8068,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,53.3144,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,45.7736,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-02-11 22:01:54 UTC,Kubernetes Engine,Cluster Management,48.8816,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,225.4177,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",europe-west1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,291.6763,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,273.2057,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,247.6757,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,280.5538,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,276.0344,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,276.9655,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,243.7626,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",us-central1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,248.2101,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,234.2215,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,251.6761,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,239.2656,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,234.6204,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",europe-west1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,273.7912,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,Compute Engine,N2 Instance Core,265.6225,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,36.7239,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,41.7321,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,39.9877,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,38.2775,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,43.5001,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,39.9783,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,44.0119,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,40.6921,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,40.9277,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,36.1939,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,37.6152,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,43.1349,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,42.3252,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,38.1598,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Storage,Standard Storage,35.4347,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,77.6698,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,74.7806,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,64.0106,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,64.01,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",europe-west1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,78.5162,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,67.1125,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",asia-east1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,67.1991,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,66.2703,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,71.3165,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,62.7644,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,70.7424,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",us-central1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,62.7329,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,62.7672,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,62.9331,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,BigQuery,Analysis,63.1205,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.0834,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.0839,USD,gcp-platform-staging,"{""team"": ""platform"", ""env"": ""staging""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.7811,USD,gcp-platform-development,"{""team"": ""platform"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,20.0912,USD,gcp-data-eng-production,"{""team"": ""data-eng"", ""env"": ""production""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.0537,USD,gcp-data-eng-staging,"{""team"": ""data-eng"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.0429,USD,gcp-data-eng-development,"{""team"": ""data-eng"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.2861,USD,gcp-ml-team-production,"{""team"": ""ml-team"", ""env"": ""production""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.5363,USD,gcp-ml-team-staging,"{""team"": ""ml-team"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.4604,USD,gcp-ml-team-development,"{""team"": ""ml-team"", ""env"": ""development""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,22.0776,USD,gcp-frontend-production,"{""team"": ""frontend"", ""env"": ""production""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,25.0655,USD,gcp-frontend-staging,"{""team"": ""frontend"", ""env"": ""staging""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,19.8162,USD,gcp-frontend-development,"{""team"": ""frontend"", ""env"": ""development""}",europe-west1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,21.8363,USD,gcp-backend-production,"{""team"": ""backend"", ""env"": ""production""}",asia-east1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.2218,USD,gcp-backend-staging,"{""team"": ""backend"", ""env"": ""staging""}",us-central1
2026-02-12 22:01:54 UTC,Cloud Run,CPU Allocation Time,23.5488,USD,gcp-backend-development,"{""team"": ""backend"", ""env"": ""development""}",us-central1
2026-02-12 22:01:54 UTC,Cloud SQL,DB Custom Core,64.5925,USD,gcp-platform-production,"{""team"": ""platform"", ""env"": ""production""}",asia-east1
